subj_idx,stim,rt,response,theta,dbs,conf
3,WW,0.63200000000000001,0.0,1.0254794886800001,1,HC
3,WL,1.45,1.0,-0.33138360546200002,1,LC
3,WL,1.3200000000000001,1.0,-2.9362886934699999,1,LC
3,LL,1.3899999999999999,1.0,-1.23029123592,1,HC
3,WL,0.95299999999999996,1.0,0.322676549358,1,LC
3,WW,0.98899999999999999,0.0,0.95746630100399999,1,HC
3,LL,1.6699999999999999,1.0,-0.58728322409400002,1,HC
3,WL,0.77500000000000002,1.0,-0.39429580406300002,1,LC
3,WL,1.3200000000000001,1.0,-1.1452747513199999,1,LC
3,WL,1.4299999999999999,1.0,-0.52465441377599997,1,LC
3,LL,2.0499999999999998,1.0,-0.89816016943200006,1,HC
3,WL,1.73,0.0,1.2635256455499999,1,LC
3,WW,0.65600000000000003,1.0,-0.17892070975499999,1,HC
3,WL,0.85799999999999998,1.0,-0.110340745514,1,LC
3,LL,2.7400000000000002,1.0,-0.0457282172217,1,HC
3,WL,0.79200000000000004,1.0,0.39068973703499998,1,LC
3,LL,1.6200000000000001,1.0,-1.8650809875600001,1,HC
3,WL,2.0699999999999998,1.0,2.2667201637700001,1,LC
3,WW,1.2,1.0,0.58339376878399996,1,HC
3,WL,1.6200000000000001,0.0,1.0708216138,1,LC
3,WW,0.998,0.0,0.45870292471099999,1,HC
3,WL,0.78600000000000003,1.0,0.067627095572100004,1,LC
3,LL,0.81599999999999995,1.0,-0.19535723011,1,HC
3,WW,1.8700000000000001,1.0,-0.33761814766600001,1,HC
3,LL,1.0,0.0,0.16964687708699999,1,HC
3,WL,1.5600000000000001,0.0,2.6804670554699999,1,LC
3,WL,0.58299999999999996,0.0,-0.49744913870500002,1,LC
3,WW,1.1100000000000001,1.0,0.34534761191699997,1,HC
3,LL,1.1699999999999999,0.0,0.87244981640899999,1,HC
3,WL,1.3300000000000001,1.0,0.084630392491199996,1,LC
3,WL,0.85899999999999999,0.0,-0.36935763524800003,1,LC
3,WL,1.3200000000000001,1.0,-0.16871873160299999,1,LC
3,WW,1.1100000000000001,0.0,-0.69298705327499999,1,HC
3,WL,1.7,1.0,-0.96787368679999997,1,LC
3,WL,1.1100000000000001,0.0,-0.74172983777599999,1,LC
3,WW,0.89400000000000002,1.0,-0.44870635420400001,1,HC
3,LL,0.93500000000000005,0.0,2.2667201637700001,1,HC
3,WL,0.56799999999999995,0.0,-0.088236459519399998,1,LC
3,WL,0.81799999999999995,1.0,-0.88285720220499997,1,LC
3,LL,0.876,0.0,0.28300218988100001,1,HC
3,WL,0.79300000000000004,0.0,0.93479523844500001,1,LC
3,WW,1.3400000000000001,1.0,-1.6156992994199999,1,HC
3,WL,0.76300000000000001,1.0,-0.73436174244499997,1,LC
3,WL,1.75,1.0,-0.221428952052,1,LC
3,LL,1.25,1.0,0.43036409651300001,1,HC
3,WL,0.93100000000000005,1.0,-0.86642068184900001,1,LC
3,LL,0.86399999999999999,0.0,1.3938842552599999,1,HC
3,WL,1.1599999999999999,1.0,-0.0513959828614,1,LC
3,WW,1.28,1.0,0.129972517609,1,HC
3,WL,0.99199999999999999,1.0,-0.69808804234999999,1,LC
3,WW,1.2,0.0,-1.2416267672000001,1,HC
3,LL,0.94399999999999995,0.0,0.82143992565099999,1,HC
3,WL,0.99199999999999999,1.0,0.175314642726,1,LC
3,LL,1.21,1.0,-0.43870396630000003,0,HC
3,WW,2.7999999999999998,0.0,-0.26641157536999999,0,HC
3,WL,1.55,0.0,3.3001330518500001,0,LC
3,WL,0.998,1.0,-0.11807427622699999,0,LC
3,LL,1.7,0.0,0.69732019421699998,0,HC
3,WL,2.8700000000000001,0.0,-0.92794064856699998,0,LC
3,WL,1.46,1.0,0.79406191105000001,0,LC
3,WL,2.23,1.0,-0.240153109373,0,LC
3,WW,2.3100000000000001,0.0,-0.52807488566000005,0,HC
3,LL,1.05,1.0,2.5077723235099998,0,HC
3,LL,0.90100000000000002,1.0,2.5308060656100002,0,HC
3,WW,2.2400000000000002,0.0,-0.218962066638,0,HC
3,WL,1.99,0.0,-0.742749362059,0,LC
3,WL,2.9900000000000002,1.0,1.11192755207,0,LC
3,LL,2.6600000000000001,1.0,0.19057786795199999,0,HC
3,WW,2.8999999999999999,1.0,0.71114043947899996,0,HC
3,WL,1.75,1.0,-0.14110801833,0,LC
3,WL,2.02,1.0,0.33799381741099999,0,LC
3,LL,2.0499999999999998,1.0,-1.1914466582200001,0,HC
3,WL,0.78100000000000003,1.0,-1.0841094200300001,0,LC
3,WW,3.1600000000000001,1.0,-0.61974917922999995,0,HC
3,WL,1.78,1.0,-1.5599865318699999,0,LC
3,WL,1.29,1.0,1.17181528154,0,LC
3,WW,1.3400000000000001,1.0,0.27810608794399999,0,HC
3,LL,1.9099999999999999,1.0,-0.90076083288599995,0,HC
3,WL,1.6899999999999999,0.0,0.86316313735899997,0,LC
3,WL,0.94299999999999995,1.0,-0.69055490245399997,0,LC
3,LL,3.4199999999999999,1.0,0.379454553197,0,HC
3,WW,0.90400000000000003,1.0,-0.14110801833,0,HC
3,LL,2.8700000000000001,0.0,-0.122681024648,0,HC
3,WW,0.94999999999999996,0.0,-0.16414176043299999,0,HC
3,WL,0.88400000000000001,1.0,0.0063079311287100003,0,LC
3,WL,1.05,1.0,-0.64531663296399999,0,LC
3,WL,1.6799999999999999,1.0,-0.081220288862500004,0,LC
3,WL,1.55,1.0,0.39327479845800001,0,LC
3,WW,1.3,0.0,0.070802409016999995,0,HC
3,WL,2.6400000000000001,1.0,-0.205602496218,0,LC
3,WW,1.79,0.0,0.591364980544,0,HC
3,WL,1.6899999999999999,0.0,-0.64559303786900002,0,LC
3,LL,2.54,0.0,-1.3250423624200001,0,HC
3,WL,2.3399999999999999,1.0,0.135296886905,0,LC
3,WW,2.5099999999999998,0.0,-0.47463660398099999,0,HC
3,LL,3.1299999999999999,0.0,-0.73906396332299995,0,HC
3,WL,1.53,1.0,-0.067400043600699996,0,LC
3,WL,1.1100000000000001,1.0,-0.70727739922099997,0,LC
3,WL,2.0099999999999998,0.0,1.26855699837,0,LC
3,WW,1.3700000000000001,1.0,0.411701792141,0,HC
3,WL,1.97,1.0,0.97372509945300001,0,LC
3,WW,2.3100000000000001,0.0,-2.0160546255099998,0,HC
3,WL,3.4199999999999999,0.0,2.3787833677300001,0,LC
3,LL,2.7000000000000002,0.0,0.22282510689599999,0,HC
3,LL,1.73,0.0,0.38406130161699997,0,HC
3,WW,1.05,1.0,-0.54880525355200005,0,HC
3,WL,2.8199999999999998,1.0,-0.14571476675100001,0,LC
3,WL,1.1299999999999999,1.0,2.37417661931,0,LC
3,WL,2.0299999999999998,1.0,-0.13650126991,0,LC
3,WL,1.8100000000000001,1.0,-0.53728838250099997,0,LC
3,LL,3.0,1.0,0.34260056583199999,0,HC
3,WW,1.0,1.0,-0.21758004211199999,0,HC
3,LL,2.0299999999999998,0.0,0.72956743316100003,0,HC
3,WW,1.0700000000000001,1.0,-1.23751414243,0,HC
3,WL,1.6899999999999999,1.0,2.0977717140799998,0,LC
3,WL,0.998,1.0,0.232038603738,0,LC
3,LL,1.47,0.0,-0.37651286262200001,0,HC
3,WL,3.3300000000000001,1.0,-1.05186218108,0,LC
3,WL,1.5600000000000001,1.0,0.61900547106699999,0,LC
3,WL,2.1200000000000001,0.0,-0.83580568015500001,0,LC
3,LL,1.4299999999999999,0.0,-1.20066015507,0,HC
3,WL,1.5900000000000001,1.0,0.139903635326,0,LC
3,WW,2.2799999999999998,0.0,0.74338767842300002,0,HC
3,LL,1.05,0.0,0.00170118270812,0,HC
3,WL,1.5600000000000001,1.0,-0.099647282544900004,0,LC
3,WW,1.5700000000000001,1.0,-0.79895169279,0,HC
3,WL,1.72,0.0,-0.53360298376399995,0,LC
3,LL,1.3799999999999999,0.0,-0.43409721788,0,HC
3,WL,1.1299999999999999,0.0,-1.6290877581800001,0,LC
3,WW,1.9199999999999999,1.0,-1.9239196570999999,0,HC
3,WL,0.93700000000000006,1.0,-0.29865881431399999,0,LC
3,LL,1.8300000000000001,0.0,1.0151858352400001,0,HC
3,WW,2.3300000000000001,0.0,0.33338706899100001,0,HC
3,WL,1.5800000000000001,0.0,2.78417722874,0,LC
3,WW,1.4099999999999999,1.0,-0.27838912126400001,0,HC
3,WL,3.7200000000000002,0.0,-0.37513083809600001,0,LC
3,LL,3.5,1.0,-0.225411514427,0,HC
3,WL,2.1000000000000001,1.0,-0.57183899565499996,0,LC
3,WL,1.3100000000000001,0.0,-0.19178225095699999,0,LC
3,LL,2.8300000000000001,0.0,-2.6379656622900001,0,HC
3,WW,3.6800000000000002,1.0,-0.11807427622699999,0,HC
3,WL,1.98,0.0,0.31956682372900003,0,LC
3,WL,1.3200000000000001,0.0,0.81248890473199997,0,LC
3,LL,0.94699999999999995,0.0,0.052375415334600002,0,HC
3,WW,3.7000000000000002,0.0,0.78945516262899995,0,HC
3,WL,1.9299999999999999,0.0,-0.13189452148899999,0,LC
3,WL,2.5499999999999998,0.0,2.3096821414200002,0,LC
3,WW,1.55,1.0,1.99642324882,0,HC
3,LL,1.2,0.0,-1.2329073940099999,0,HC
3,WL,1.23,1.0,-0.48246807629600003,0,LC
3,WW,1.3899999999999999,1.0,0.033948421652299998,0,HC
3,LL,1.1200000000000001,0.0,0.144510383746,0,HC
3,WL,1.6599999999999999,0.0,0.96451160261199997,0,LC
3,WL,1.77,1.0,1.10732080365,0,LC
3,WL,1.1299999999999999,0.0,0.40709504371999999,0,LC
3,LL,1.3600000000000001,0.0,0.64203921317000001,0,HC
3,WW,1.6100000000000001,1.0,1.3975459541499999,0,HC
3,WL,1.1299999999999999,1.0,-1.6567282486999999,0,LC
3,WL,1.8600000000000001,1.0,-0.072006792021300003,0,LC
3,LL,1.5900000000000001,0.0,-0.58427721639100005,0,HC
3,WL,2.7400000000000002,0.0,-1.4033570855699999,0,LC
3,WW,1.8200000000000001,1.0,-0.57506371955000002,0,HC
3,LL,1.8100000000000001,1.0,0.056982163755200002,0,HC
3,WL,1.8100000000000001,1.0,-1.0385026106599999,0,LC
3,WW,0.85999999999999999,1.0,1.3100177341599999,0,HC
3,WL,1.3899999999999999,0.0,-0.48292875113799999,0,LC
3,WL,1.75,0.0,0.28731958478500003,0,LC
3,WL,1.3600000000000001,1.0,0.56833123844099998,0,LC
3,WW,1.8999999999999999,0.0,-0.41797359840800002,0,HC
3,WL,1.03,1.0,-0.23416433642600001,0,LC
3,WL,1.01,0.0,-0.571378320813,0,LC
3,WW,2.4100000000000001,0.0,-0.44469273924699998,0,HC
3,LL,1.6799999999999999,1.0,0.26428584268200001,0,HC
3,WL,2.27,1.0,-0.88325518888700005,0,LC
3,WL,2.4399999999999999,0.0,0.093836151119899999,0,LC
3,WW,1.4399999999999999,0.0,0.089229402699300006,0,HC
3,WL,0.82599999999999996,0.0,-0.17796200569500001,0,LC
3,LL,0.97899999999999998,0.0,-1.2559411361099999,0,HC
3,WW,1.2,0.0,-0.51701868944999996,0,HC
3,WL,1.26,1.0,-1.0702891747600001,0,LC
3,WL,1.27,1.0,-1.4632448150399999,0,LC
3,WL,1.21,1.0,-1.0831880703400001,0,LC
3,LL,1.78,0.0,1.17181528154,0,HC
3,WW,2.46,0.0,-0.50365911903100002,0,HC
3,WL,1.9399999999999999,0.0,-0.030546056235999999,0,LC
3,WL,2.5699999999999998,1.0,0.71114043947899996,0,LC
3,WW,2.3199999999999998,0.0,-0.34334427399400003,0,HC
3,LL,0.67100000000000004,1.0,0.56833123844099998,0,HC
3,WL,2.77,1.0,-0.41474887451300002,0,LC
3,WW,2.0499999999999998,0.0,0.55911774160000005,0,HC
3,LL,2.3999999999999999,1.0,-1.3066153687399999,0,HC
3,WL,2.6899999999999999,1.0,2.0056367456599999,0,LC
4,LL,2.1600000000000001,0.0,-0.432967660506,1,HC
4,WL,0.66400000000000003,0.0,-1.29347318125,1,LC
4,WL,0.748,1.0,1.41383364256,1,LC
4,WW,0.88500000000000001,0.0,-0.44736157103500002,1,HC
4,WL,1.02,1.0,-0.86541079856799996,1,LC
4,LL,1.01,1.0,-0.55875792208399999,1,HC
4,WL,0.77700000000000002,1.0,-0.14884438311100001,1,LC
4,WW,0.76800000000000002,0.0,-0.16699322682100001,1,HC
4,WW,0.69199999999999995,0.0,-0.67172508684800003,1,HC
4,LL,0.94699999999999995,0.0,2.1523038349100001,1,HC
4,WL,1.0700000000000001,1.0,0.48135856917399999,1,LC
4,WL,1.24,1.0,1.06963143427,1,LC
4,WL,0.54200000000000004,1.0,0.112123472999,1,LC
4,WL,0.99399999999999999,1.0,2.9345815810400002,1,LC
4,LL,1.8799999999999999,1.0,-0.064358386528399994,1,HC
4,WW,0.41899999999999998,0.0,-0.45424561520099999,1,HC
4,WW,1.53,0.0,-0.19891015886300001,1,HC
4,WL,0.53900000000000003,1.0,0.12463991693699999,1,LC
4,LL,1.8700000000000001,1.0,0.199738580566,1,HC
4,WL,0.56699999999999995,1.0,-1.6965026760599999,1,LC
4,LL,1.3,1.0,-0.25210504560000002,1,HC
4,WL,0.65700000000000003,1.0,-1.17832189702,1,LC
4,WL,0.77800000000000002,1.0,-1.27595015974,1,LC
4,LL,1.6299999999999999,1.0,0.80678611156500002,1,HC
4,WL,0.57499999999999996,1.0,-0.69600072986600003,1,LC
4,WL,0.5,1.0,-0.17262562659299999,1,LC
4,LL,0.72499999999999998,1.0,-0.92987048484900003,1,HC
4,WL,0.81399999999999995,1.0,-0.16073500485200001,1,LC
4,WW,1.48,0.0,-0.52120859026999999,1,HC
4,WL,0.64000000000000001,1.0,0.168447470721,1,LC
4,WL,0.45400000000000001,1.0,-0.46676205913899999,1,LC
4,WL,0.745,0.0,-0.26837642272000001,1,LC
4,WW,0.64100000000000001,1.0,-0.26524731173499999,1,HC
4,LL,0.90800000000000003,1.0,-0.74650458115600005,1,HC
4,WL,0.52700000000000002,1.0,1.97081539781,1,LC
4,LL,0.91200000000000003,1.0,-0.95552919492199995,1,HC
4,WL,0.60099999999999998,1.0,1.40757542059,1,LC
4,WL,0.47299999999999998,1.0,1.40757542059,1,LC
4,WW,0.79700000000000004,1.0,-0.37914695157200001,1,HC
4,WL,0.52600000000000002,1.0,-0.74087218138400002,1,LC
4,LL,1.5900000000000001,0.0,1.8894585122100001,1,HC
4,WL,0.498,1.0,-0.78155062418300003,1,LC
4,WL,1.1799999999999999,1.0,-0.15385096068599999,1,LC
4,WW,0.83999999999999997,1.0,-0.40605730603899998,1,HC
4,LL,0.90400000000000003,1.0,-1.6088875684899999,1,HC
4,WL,0.63500000000000001,1.0,-0.60131383147399997,1,LC
4,WW,0.85699999999999998,1.0,0.79426966762700002,1,HC
4,LL,0.61099999999999999,1.0,2.2399189424800001,1,HC
4,WL,0.51300000000000001,1.0,-0.69237096112300001,1,LC
4,WL,0.63800000000000001,1.0,3.0034220227000001,1,LC
4,LL,0.59799999999999998,1.0,1.2260869834899999,1,HC
4,WW,0.48299999999999998,1.0,-0.70300993847100002,1,HC
4,LL,1.1899999999999999,1.0,-0.17262562659299999,1,HC
4,WL,0.73499999999999999,1.0,0.287353688133,1,LC
4,WW,0.89700000000000002,0.0,-0.53810578958599997,1,HC
4,WL,0.46000000000000002,1.0,-0.28151868885499998,1,LC
4,WL,0.93700000000000006,1.0,0.63781411840000002,1,LC
4,LL,1.1499999999999999,1.0,2.0834633932500002,1,HC
4,WL,0.53500000000000003,1.0,-0.86228168758299995,1,LC
4,WW,0.67100000000000004,1.0,1.16976298577,1,HC
4,LL,0.66800000000000004,1.0,0.24980435631799999,1,HC
4,WL,0.98699999999999999,1.0,-0.63047714584900005,1,LC
4,WL,0.55400000000000005,1.0,-0.86603662076499999,1,LC
4,LL,0.44800000000000001,0.0,1.3011856471200001,1,HC
4,WW,0.432,1.0,-0.58191334337,1,HC
4,WL,0.53900000000000003,1.0,2.55283004093,1,LC
4,WL,0.85699999999999998,1.0,0.162189248752,1,LC
4,WW,0.55500000000000005,1.0,-1.71527734197,1,HC
4,LL,0.40899999999999997,0.0,-0.101907718343,1,HC
4,WL,0.433,1.0,1.83313451449,1,LC
4,WW,0.46200000000000002,1.0,-0.37914695157200001,1,HC
4,WL,0.42599999999999999,1.0,0.83807722140999996,1,LC
4,WW,0.48999999999999999,1.0,0.63781411840000002,1,HC
4,LL,0.42199999999999999,0.0,2.3212758280800001,1,HC
4,LL,1.29,0.0,-0.57690676579400002,1,HC
4,WL,1.0900000000000001,1.0,0.024508365432299999,1,LC
4,WL,1.21,1.0,0.043283031339400001,1,LC
4,WL,0.71099999999999997,1.0,3.4164646726600001,1,LC
4,LL,0.98399999999999999,0.0,-0.63104038582699995,1,HC
4,WW,0.77700000000000002,0.0,-1.0519058132500001,1,HC
4,LL,0.88200000000000001,0.0,0.187222136628,1,HC
4,WL,0.88400000000000001,1.0,-0.025557410320200001,1,LC
4,WL,1.3100000000000001,1.0,-0.96867146105699997,1,LC
4,WW,1.3999999999999999,1.0,-0.072494075088100005,1,HC
4,WW,0.439,0.0,-0.95928412810399999,1,HC
4,WL,0.73499999999999999,1.0,-0.67276395169400005,1,LC
4,LL,1.0800000000000001,0.0,1.0633732122999999,1,HC
4,WL,0.85099999999999998,1.0,0.074574141184700002,1,LC
4,WL,0.56899999999999995,1.0,0.33116124191599999,1,LC
4,LL,0.77400000000000002,0.0,-0.44360663785299997,1,HC
4,WW,1.3200000000000001,1.0,-0.28339615544500002,1,HC
4,WL,0.48499999999999999,1.0,-0.53935743398000002,1,LC
4,LL,1.6399999999999999,1.0,0.46258390326600002,1,HC
4,WL,0.88800000000000001,1.0,-0.42358032755199998,1,LC
4,WL,1.1699999999999999,1.0,-0.62916291923599998,1,LC
4,WW,0.93200000000000005,1.0,-0.59004903192900005,1,HC
4,WL,0.81399999999999995,1.0,-1.0656739015800001,1,LC
4,WW,0.876,1.0,-0.89232115303500004,1,HC
4,WL,1.1699999999999999,1.0,-1.28971824807,1,LC
4,WL,1.01,1.0,0.268579022226,1,LC
4,LL,1.6299999999999999,1.0,-0.40480566164499998,1,HC
4,WL,0.67800000000000005,1.0,0.13715636087499999,1,LC
4,WW,0.94499999999999995,1.0,-0.28902855521800003,1,HC
4,WL,0.51900000000000002,1.0,-0.84976524364499995,1,LC
4,WW,0.60099999999999998,1.0,-0.96741981666400001,1,HC
4,LL,1.3999999999999999,1.0,1.2198287615200001,1,HC
4,WL,0.878,1.0,-0.32031966506300003,1,LC
4,WL,1.7,1.0,-0.76966000244099997,1,LC
4,LL,0.96199999999999997,1.0,-0.71170886700799996,1,HC
4,WL,0.84999999999999998,1.0,-0.93299959583400005,1,LC
4,WW,1.1599999999999999,1.0,2.22114427657,1,HC
4,WW,1.76,0.0,0.062057697246599999,1,HC
4,WL,0.65300000000000002,1.0,-0.16323829364,1,LC
4,WL,0.94399999999999995,1.0,-1.6839862321200001,1,LC
4,WL,1.2,1.0,0.049541253308499997,1,LC
4,WL,1.74,1.0,-0.72059554220400002,1,LC
4,WW,0.749,1.0,0.31864479797799999,1,HC
4,LL,1.8500000000000001,1.0,-1.02249216999,1,HC
4,WL,1.48,1.0,-0.39854743967599998,1,LC
4,LL,1.8899999999999999,1.0,-0.0067827444130300002,1,HC
4,WL,1.0600000000000001,1.0,-0.41732210558299998,1,LC
4,WL,2.21,1.0,-0.34284926415099998,1,LC
4,WW,1.6899999999999999,1.0,-0.58629409874799998,1,HC
4,LL,0.83599999999999997,1.0,-0.225194691133,1,HC
4,WL,0.86399999999999999,1.0,-0.57002272162800005,1,LC
4,WL,1.27,1.0,-0.47302028110799998,1,LC
4,WW,1.26,0.0,-0.493672413606,1,HC
4,WL,0.95199999999999996,1.0,-0.59818472048899995,1,LC
4,LL,1.6699999999999999,1.0,0.40000168357600002,1,HC
4,WL,1.0800000000000001,1.0,0.287353688133,1,LC
4,WW,1.3100000000000001,1.0,0.93820877291500004,1,HC
4,LL,0.67200000000000004,1.0,-0.62991390587200002,1,HC
4,WL,1.1599999999999999,1.0,0.24980435631799999,1,LC
4,WW,0.97299999999999998,0.0,0.187222136628,1,HC
4,WL,0.48799999999999999,1.0,1.7830687387399999,1,LC
4,WW,0.67500000000000004,1.0,-0.114791180438,0,HC
4,LL,1.3,1.0,-0.27669798235900001,0,HC
4,WL,0.54400000000000004,1.0,-0.19521890996399999,0,LC
4,WL,0.81799999999999995,1.0,-0.97794367639599999,0,LC
4,WL,0.75600000000000001,1.0,-0.12950998061300001,0,LC
4,LL,0.69399999999999995,1.0,-0.030158079433500001,0,HC
4,WW,0.63400000000000001,0.0,0.159083637098,0,HC
4,WL,0.59699999999999998,1.0,2.48780809331,0,LC
4,LL,1.0700000000000001,1.0,-0.30508423983900002,0,HC
4,WL,0.755,1.0,-0.14528012365699999,0,LC
4,WL,0.82199999999999995,1.0,-0.019644650737299998,0,LC
4,WW,1.0,1.0,0.232677637971,0,HC
4,WL,1.0700000000000001,1.0,-0.28983976823000002,0,LC
4,WL,0.78500000000000003,1.0,-0.44438717006400003,0,LC
4,LL,1.01,1.0,0.43243278319900003,0,HC
4,WL,1.6899999999999999,1.0,-1.02840813414,0,LC
4,WW,0.72199999999999998,1.0,-0.73928884499199998,0,HC
4,LL,0.82699999999999996,1.0,-0.44281015575900001,0,HC
4,WL,0.88700000000000001,1.0,-0.10795745178500001,0,LC
4,WL,1.0700000000000001,1.0,-0.93326160443700001,0,LC
4,WW,0.49099999999999999,1.0,-0.36133108336399999,0,HC
4,LL,0.47099999999999997,1.0,-0.34818929749299998,0,HC
4,WL,0.621,1.0,-0.34766362605899997,0,LC
4,LL,0.79200000000000004,1.0,-0.087981937262599993,0,HC
4,WW,0.68500000000000005,1.0,-0.63867533236899998,0,HC
4,WL,0.86499999999999999,1.0,-0.69723513020700001,0,LC
4,WL,0.42499999999999999,1.0,-2.1223303899800001,0,LC
4,WW,1.03,1.0,1.8307187997900001,0,HC
4,WL,0.81599999999999995,1.0,-0.96007084761200001,0,LC
4,LL,0.60599999999999998,1.0,-0.51114744228499998,0,HC
4,WL,0.58999999999999997,1.0,-0.97846934782999995,0,LC
4,LL,1.3600000000000001,0.0,-0.55635518567800002,0,HC
4,WL,0.53800000000000003,1.0,-1.2970262373300001,0,LC
4,WW,0.54700000000000004,1.0,-0.26513321079399998,0,HC
4,WL,0.68100000000000005,1.0,1.1158056484500001,0,LC
4,LL,0.70799999999999996,1.0,0.32729849623700003,0,HC
4,WL,0.76300000000000001,1.0,1.9621366585,0,LC
4,WW,0.71299999999999997,1.0,1.50480251021,0,HC
4,WL,1.47,1.0,-1.1761218073199999,0,LC
4,WL,0.58699999999999997,1.0,-1.31279638037,0,LC
4,WW,0.52300000000000002,0.0,0.74257892973700002,0,HC
4,WL,0.60899999999999999,1.0,-1.17086509297,0,LC
4,WL,0.623,1.0,0.15382692275000001,0,LC
4,LL,0.71699999999999997,1.0,-0.098495365958799999,0,HC
4,WW,0.80200000000000005,1.0,-1.2129188077599999,0,HC
4,WL,0.70799999999999996,0.0,-0.67473639279700004,0,LC
4,WL,0.56999999999999995,1.0,-0.44018179858500001,0,LC
4,WL,0.55800000000000005,1.0,-1.0998994492700001,0,LC
4,LL,0.55400000000000005,1.0,-1.5283216686400001,0,HC
4,WW,0.54900000000000004,1.0,0.027665778395499999,0,HC
4,WL,0.74099999999999999,0.0,-1.54934852603,0,LC
4,LL,0.64700000000000002,1.0,2.0147038019800001,0,HC
4,WW,0.58399999999999996,0.0,0.74257892973700002,0,HC
4,WL,0.47899999999999998,1.0,-0.51798117093700002,0,LC
4,WL,0.40699999999999997,1.0,-0.51062177085000005,0,LC
4,WW,0.60899999999999999,1.0,0.684755071908,0,HC
4,WL,0.64200000000000002,1.0,2.3616469489499998,0,LC
4,LL,0.54800000000000004,1.0,-1.19714866471,0,HC
4,WL,0.55200000000000005,1.0,0.43243278319900003,0,LC
4,WW,1.1299999999999999,1.0,0.038179207091700001,0,HC
4,WL,0.70899999999999996,1.0,0.76886250147699997,0,LC
4,WL,1.0800000000000001,1.0,0.35883878232600003,0,LC
4,LL,0.52600000000000002,1.0,-0.24463202483599999,0,HC
4,WL,0.435,1.0,1.546856225,0,LC
4,WW,0.63900000000000001,0.0,-0.69986348738100002,0,HC
4,WL,0.5,1.0,-0.19784726713799999,0,LC
4,WL,0.60099999999999998,1.0,-0.65865084689200004,0,LC
4,WW,0.56899999999999995,1.0,0.67949835755999999,0,HC
4,LL,0.623,1.0,-0.64939902963899998,0,HC
4,WW,0.82199999999999995,1.0,2.1303515176299999,0,HC
4,WL,0.55100000000000005,1.0,2.9871959563699999,0,LC
4,WL,0.74399999999999999,1.0,0.947590789313,0,LC
4,LL,0.57899999999999996,1.0,-0.45016955584700002,0,HC
4,WW,0.56899999999999995,1.0,0.527053641465,0,HC
4,WL,0.48299999999999998,1.0,0.011895635351299999,0,LC
4,LL,0.51000000000000001,0.0,0.15382692275000001,0,HC
4,WL,0.82799999999999996,1.0,-0.21939979596500001,0,LC
4,WL,1.1200000000000001,1.0,-0.67189776704899995,0,LC
4,WW,0.68200000000000005,1.0,-0.84179477477999998,0,HC
4,WL,0.89000000000000001,0.0,2.4667812359100001,0,LC
4,WL,0.86099999999999999,0.0,-0.71195393038200006,0,LC
4,WW,0.63600000000000001,1.0,-0.10217506600200001,0,HC
4,LL,0.93700000000000006,1.0,-0.125830280569,0,HC
4,WL,0.752,1.0,-0.30876393988299999,0,LC
4,WL,0.40200000000000002,1.0,1.34710107977,0,LC
4,WW,0.65700000000000003,1.0,-0.55057279989499996,0,HC
4,WL,0.75,1.0,-0.45279791302099998,0,LC
4,LL,0.55000000000000004,1.0,-0.34713795462399999,0,HC
4,WL,0.85299999999999998,0.0,2.3721603776500002,0,LC
4,WL,0.53300000000000003,1.0,-0.274069625185,0,LC
4,LL,1.1299999999999999,1.0,0.159083637098,0,HC
4,WW,0.63900000000000001,1.0,-1.1382734640100001,0,HC
4,LL,0.996,0.0,-0.14002340930900001,0,HC
4,WL,0.66400000000000003,0.0,1.7518680845700001,0,LC
4,WL,0.501,1.0,-0.30087886836099997,0,LC
4,WW,0.42999999999999999,1.0,-0.087981937262599993,0,HC
4,WL,0.55000000000000004,1.0,0.77937593017399998,0,LC
4,WW,0.63200000000000001,1.0,-0.50115968502300001,0,HC
4,WL,0.79600000000000004,0.0,0.91605050322399995,0,LC
4,LL,0.42299999999999999,0.0,-0.87175804656400002,0,HC
4,WL,0.745,0.0,-0.166832652484,0,LC
4,LL,0.79000000000000004,0.0,-0.57501652161399996,0,HC
4,WW,0.47999999999999998,1.0,2.6875632385300001,0,HC
4,WL,0.79300000000000004,1.0,1.4522353667300001,0,LC
4,LL,0.77800000000000002,1.0,0.94233407496499999,0,HC
4,WL,0.59499999999999997,1.0,2.6297393806999998,0,LC
4,WW,0.46400000000000002,1.0,0.30101492449700001,0,HC
4,WL,0.66400000000000003,1.0,-0.75453331660099998,0,LC
4,WL,0.502,1.0,-1.1918919503600001,0,LC
4,LL,0.65300000000000002,0.0,-0.71721064472999996,0,HC
4,WW,0.66900000000000004,1.0,-0.72404437338200001,0,HC
4,WL,0.51500000000000001,1.0,0.52179692711699999,0,LC
4,WW,0.78800000000000003,1.0,2.5298618080900002,0,HC
4,WL,0.56100000000000005,1.0,-1.1866352360200001,0,LC
4,LL,1.47,1.0,-0.33925288310200002,0,HC
4,WW,0.63,1.0,-0.27459529661999998,0,HC
4,WL,0.89300000000000002,1.0,-0.51377579945899998,0,LC
4,WL,0.84899999999999998,1.0,0.19588063753500001,0,LC
4,LL,0.65800000000000003,1.0,1.3681279371599999,0,HC
4,WL,0.629,0.0,-0.0354147937816,0,LC
4,WW,0.86799999999999999,1.0,-0.27827499666400002,0,HC
4,WL,1.6299999999999999,1.0,-0.16367862387500001,0,LC
4,LL,1.02,0.0,0.12228663666099999,0,HC
