,subj_idx,response,split_by,rt,trial,feedback,samp
11286,7,1.0,1,4.126373291015625,287,1.0,1
11287,7,1.0,1,3.51638126373291,288,1.0,1
11288,7,1.0,1,2.4393537044525146,289,0.0,1
11289,7,1.0,1,3.6733884811401367,290,0.0,1
11290,7,0.0,1,5.0793046951293945,291,0.0,1
11291,7,0.0,1,4.351357460021973,292,0.0,1
11292,7,1.0,1,3.186365842819214,293,1.0,1
11293,7,1.0,1,3.1093621253967285,294,1.0,1
11294,7,1.0,1,4.001382827758789,295,1.0,1
11295,7,1.0,1,5.581268310546875,296,1.0,1
11296,7,1.0,1,3.014357805252075,297,1.0,1
11297,7,1.0,1,2.609351634979248,298,1.0,1
11298,7,1.0,1,3.005357265472412,299,1.0,1
11299,7,1.0,1,3.3383729457855225,300,1.0,1
11300,7,1.0,1,3.1053619384765625,301,1.0,1
11301,7,1.0,1,3.1493639945983887,302,1.0,1
11302,7,1.0,1,2.5033528804779053,303,0.0,1
11303,7,1.0,1,3.734391450881958,304,1.0,1
11304,7,1.0,1,3.452378273010254,305,1.0,1
11305,7,1.0,1,2.7313499450683594,306,0.0,1
11306,7,1.0,1,2.8393497467041016,307,1.0,1
11307,7,1.0,1,3.1563644409179688,308,0.0,1
11308,7,1.0,1,4.578340530395508,309,1.0,1
11309,7,1.0,1,4.064377784729004,310,1.0,1
11310,7,1.0,1,3.6433873176574707,311,1.0,1
11311,7,1.0,1,3.834394693374634,312,1.0,1
11312,7,1.0,1,3.3573737144470215,313,1.0,1
11313,7,1.0,1,2.556352138519287,314,0.0,1
11314,7,1.0,1,4.086376190185547,315,0.0,1
11315,7,1.0,1,3.1413636207580566,316,1.0,1
11316,7,1.0,1,2.8763513565063477,317,1.0,1
11317,7,1.0,1,3.0463593006134033,318,1.0,1
11318,7,1.0,1,3.0323586463928223,319,0.0,1
11319,7,1.0,1,3.759392738342285,320,0.0,1
11320,7,0.0,1,3.177365303039551,321,1.0,1
11321,7,0.0,1,2.5813519954681396,322,1.0,1
11322,7,0.0,1,3.793394088745117,323,0.0,1
11323,7,0.0,1,4.895318031311035,324,1.0,1
11324,7,0.0,1,2.650351047515869,325,1.0,1
11325,7,0.0,1,2.236356258392334,326,0.0,1
11326,7,1.0,1,5.746255874633789,327,0.0,1
11327,7,0.0,1,4.441350936889648,328,0.0,1
11328,7,0.0,1,6.53619909286499,329,0.0,1
11329,7,1.0,1,4.292361259460449,330,1.0,1
11330,7,1.0,1,3.3503735065460205,331,0.0,1
11331,7,0.0,1,3.006357431411743,332,0.0,1
11332,7,1.0,1,2.5423524379730225,333,0.0,1
11333,7,0.0,1,3.9933831691741943,334,0.0,1
11334,7,0.0,1,4.526344299316406,335,0.0,1
11335,7,1.0,1,4.28336238861084,336,1.0,1
11336,7,1.0,1,3.9483864307403564,337,1.0,1
11337,7,1.0,1,4.827322959899902,338,1.0,1
11338,7,1.0,1,2.752349853515625,339,1.0,1
11339,7,1.0,1,2.4093542098999023,340,1.0,1
11340,7,1.0,1,3.6613879203796387,341,1.0,1
11341,7,1.0,1,2.94435453414917,342,1.0,1
11342,7,1.0,1,2.95735502243042,343,1.0,1
11343,7,1.0,1,3.525381565093994,344,0.0,1
11344,7,0.0,1,2.608351707458496,345,1.0,1
11345,7,0.0,1,3.6273865699768066,346,0.0,1
11346,7,1.0,1,6.368211269378662,347,1.0,1
11347,7,1.0,1,3.712390422821045,348,0.0,1
11348,7,1.0,1,4.3083600997924805,349,0.0,1
11349,7,0.0,1,6.353212356567383,350,1.0,1
11350,7,0.0,1,2.384354591369629,351,1.0,1
11351,7,0.0,1,2.1273577213287354,352,0.0,1
11352,7,1.0,1,7.798107624053955,353,0.0,1
11353,7,0.0,1,5.501274108886719,354,0.0,1
11354,7,0.0,1,4.546342849731445,355,0.0,1
11355,7,0.0,1,2.3583548069000244,356,1.0,1
11356,7,0.0,1,3.486379861831665,357,0.0,1
11357,7,0.0,1,2.705350399017334,358,0.0,1
11358,7,0.0,1,2.9053525924682617,359,0.0,1
11359,7,0.0,1,2.555352210998535,360,0.0,1
11360,7,0.0,1,3.3703744411468506,361,0.0,1
11361,7,0.0,1,5.662261962890625,362,0.0,1
11362,7,0.0,1,2.3173553943634033,363,0.0,1
11363,7,0.0,1,2.7823493480682373,364,0.0,1
11364,7,1.0,1,3.977384328842163,365,1.0,1
11365,7,1.0,1,4.863320350646973,366,0.0,1
11366,7,1.0,1,3.188365936279297,367,1.0,1
11367,7,1.0,1,4.128373146057129,368,1.0,1
11368,7,1.0,1,2.509352922439575,369,0.0,1
11369,7,1.0,1,6.399209022521973,370,1.0,1
11370,7,1.0,1,3.680388927459717,371,1.0,1
11371,7,1.0,1,2.3143553733825684,372,1.0,1
11372,7,1.0,1,2.658350944519043,373,1.0,1
11373,7,1.0,1,3.473379135131836,374,1.0,1
11374,7,1.0,1,3.407376289367676,375,1.0,1
11375,7,1.0,1,2.928353786468506,376,1.0,1
11376,7,1.0,1,4.02638053894043,377,1.0,1
11377,7,1.0,1,2.5423524379730225,378,1.0,1
11378,7,1.0,1,3.5913848876953125,379,0.0,1
11379,7,1.0,1,3.5313820838928223,380,1.0,1
11380,7,1.0,1,3.419376850128174,381,1.0,1
11381,7,1.0,1,3.0573596954345703,382,1.0,1
11382,7,1.0,1,3.0833611488342285,383,1.0,1
11383,7,1.0,1,4.602338790893555,384,1.0,1
11384,7,1.0,1,3.8083949089050293,385,1.0,1
11385,7,1.0,1,4.0083818435668945,386,1.0,1
11386,7,1.0,1,2.787349224090576,387,1.0,1
11387,7,1.0,1,3.3143718242645264,388,1.0,1
11388,7,1.0,1,5.340285301208496,389,0.0,1
11389,7,0.0,1,4.265363693237305,390,0.0,1
11390,7,1.0,1,4.0523786544799805,391,1.0,1
11391,7,1.0,1,3.876391649246216,392,1.0,1
11392,7,1.0,1,3.182365655899048,393,1.0,1
11393,7,1.0,1,2.7163500785827637,394,1.0,1
11394,7,1.0,1,3.4183766841888428,395,1.0,1
11395,7,1.0,1,4.301361083984375,396,1.0,1
11396,7,1.0,1,2.4043540954589844,397,0.0,1
11397,7,1.0,1,4.151371955871582,398,0.0,1
11398,7,1.0,1,3.8833911418914795,399,1.0,1
11399,7,1.0,1,2.6743507385253906,400,1.0,1
11400,7,1.0,1,3.005357265472412,401,0.0,1
11401,7,0.0,1,2.644351005554199,402,0.0,1
11402,7,1.0,1,5.642263412475586,403,0.0,1
11403,7,0.0,1,3.013357639312744,404,1.0,1
11404,7,1.0,1,3.6563878059387207,405,1.0,1
11405,7,1.0,1,4.263363838195801,406,1.0,1
11406,7,0.0,1,4.6113386154174805,407,1.0,1
11407,7,1.0,1,4.698331832885742,408,1.0,1
11408,7,0.0,1,4.252364158630371,409,0.0,1
11409,7,1.0,1,4.519345283508301,410,1.0,1
11410,7,1.0,1,3.7953944206237793,411,0.0,1
11411,7,0.0,1,2.6293513774871826,412,0.0,1
11412,7,0.0,1,2.7843494415283203,413,1.0,1
11413,7,0.0,1,4.6063385009765625,414,0.0,1
11414,7,0.0,1,2.335355043411255,415,0.0,1
11415,7,1.0,1,6.052234172821045,416,0.0,1
11416,7,0.0,1,5.431279182434082,417,1.0,1
11417,7,0.0,1,2.2623560428619385,418,0.0,1
11418,7,1.0,1,4.484347343444824,419,1.0,1
11419,7,1.0,1,4.962312698364258,420,0.0,1
11420,7,0.0,1,4.025381088256836,421,1.0,1
11421,7,0.0,1,6.346212863922119,422,0.0,1
11422,7,1.0,1,3.9953830242156982,423,1.0,1
11423,7,0.0,1,4.498346328735352,424,0.0,1
11424,7,1.0,1,3.193366050720215,425,1.0,1
11425,7,1.0,1,2.8783514499664307,426,1.0,1
11426,7,1.0,1,2.611351490020752,427,1.0,1
11427,7,1.0,1,3.274369955062866,428,1.0,1
11428,7,1.0,1,2.4433536529541016,429,0.0,1
11429,7,0.0,1,3.1383635997772217,430,0.0,1
11430,7,1.0,1,6.944169521331787,431,1.0,1
11431,7,1.0,1,3.2753701210021973,432,1.0,1
11432,7,1.0,1,3.8193955421447754,433,1.0,1
11433,7,1.0,1,3.6813888549804688,434,1.0,1
11434,7,1.0,1,2.6263513565063477,435,1.0,1
11435,7,1.0,1,2.651350975036621,436,1.0,1
11436,7,1.0,1,3.91938853263855,437,1.0,1
11437,7,1.0,1,2.7353498935699463,438,1.0,1
11438,7,1.0,1,2.60435152053833,439,1.0,1
11439,7,1.0,1,3.3533735275268555,440,0.0,1
11440,7,1.0,1,5.873247146606445,441,1.0,1
11441,7,1.0,1,5.765254974365234,442,1.0,1
11442,7,1.0,1,3.3243722915649414,443,0.0,1
11443,7,1.0,1,3.219367504119873,444,1.0,1
11444,7,1.0,1,2.5003528594970703,445,1.0,1
11445,7,1.0,1,3.3393731117248535,446,1.0,1
11446,7,1.0,1,2.8973522186279297,447,1.0,1
11447,7,1.0,1,2.8653507232666016,448,1.0,1
11448,7,1.0,1,3.2903707027435303,449,0.0,1
11449,7,0.0,1,2.6773507595062256,450,0.0,1
11450,7,1.0,1,2.8683509826660156,451,1.0,1
11451,7,1.0,1,2.8643507957458496,452,1.0,1
11452,7,1.0,1,5.147299766540527,453,0.0,1
11453,7,1.0,1,3.52938175201416,454,1.0,1
11454,7,1.0,1,3.0583598613739014,455,0.0,1
11455,7,1.0,1,4.32935905456543,456,1.0,1
11456,7,1.0,1,2.602351665496826,457,1.0,1
11457,7,1.0,1,3.0473594665527344,458,0.0,1
11458,7,1.0,1,4.655335426330566,459,0.0,1
11459,7,1.0,1,3.9843838214874268,460,0.0,1
11460,7,1.0,1,2.6713507175445557,461,1.0,1
11461,7,1.0,1,3.5643835067749023,462,1.0,1
11462,7,1.0,1,2.916353225708008,463,0.0,1
11463,7,1.0,1,3.3783748149871826,464,0.0,1
11464,7,0.0,1,3.4123764038085938,465,0.0,1
11465,7,1.0,1,4.322359085083008,466,1.0,1
11466,7,1.0,1,2.753349781036377,467,0.0,1
11467,7,1.0,1,3.5713839530944824,468,1.0,1
11468,7,1.0,1,3.954385995864868,469,1.0,1
11469,7,1.0,1,3.1293630599975586,470,0.0,1
11470,7,0.0,1,2.7223501205444336,471,1.0,1
11471,7,1.0,1,4.053379058837891,472,1.0,1
11472,7,0.0,1,2.5743520259857178,473,0.0,1
11473,7,1.0,1,3.244368553161621,474,1.0,1
11474,7,1.0,1,4.1833696365356445,475,1.0,1
11475,7,1.0,1,3.0863611698150635,476,0.0,1
11476,7,1.0,1,3.440377712249756,477,1.0,1
11477,7,1.0,1,5.363284111022949,478,1.0,1
11478,7,1.0,1,2.434353828430176,479,0.0,1
11479,7,0.0,1,2.748349666595459,480,1.0,1
11480,7,0.0,1,6.645191192626953,481,0.0,1
11481,7,0.0,1,2.8553504943847656,482,0.0,1
11482,7,1.0,1,3.0823609828948975,483,1.0,1
11483,7,1.0,1,2.968355655670166,484,1.0,1
11484,7,1.0,1,3.530381917953491,485,1.0,1
11485,7,1.0,1,2.7153501510620117,486,1.0,1
11486,7,1.0,1,3.0693602561950684,487,0.0,1
11487,7,1.0,1,2.8583505153656006,488,1.0,1
11488,7,1.0,1,5.336285591125488,489,1.0,1
11489,7,1.0,1,2.955355167388916,490,1.0,1
11490,7,1.0,1,3.8663923740386963,491,1.0,1
11491,7,1.0,1,5.447278022766113,492,1.0,1
11492,7,1.0,1,2.507352828979492,493,1.0,1
11493,7,1.0,1,6.025236129760742,494,0.0,1
11494,7,1.0,1,5.722257614135742,495,1.0,1
11495,7,1.0,1,2.2713558673858643,496,1.0,1
11496,7,1.0,1,3.1363635063171387,497,1.0,1
11497,7,1.0,1,2.5373525619506836,498,1.0,1
11498,7,1.0,1,3.194366216659546,499,0.0,1
11499,7,0.0,1,2.7333500385284424,500,0.0,1
11500,7,1.0,2,4.848320960998535,1,0.0,1
11501,7,0.0,2,4.188368797302246,2,0.0,1
11502,7,1.0,2,4.014381408691406,3,0.0,1
11503,7,1.0,2,3.9433867931365967,4,1.0,1
11504,7,1.0,2,7.3191423416137695,5,1.0,1
11505,7,1.0,2,2.6803507804870605,6,1.0,1
11506,7,1.0,2,3.772393226623535,7,1.0,1
11507,7,1.0,2,5.244292259216309,8,0.0,1
11508,7,0.0,2,2.3153553009033203,9,0.0,1
11509,7,1.0,2,4.824322700500488,10,0.0,1
11510,7,1.0,2,2.995357036590576,11,1.0,1
11511,7,1.0,2,4.942314147949219,12,0.0,1
11512,7,1.0,2,6.907172203063965,13,0.0,1
11513,7,0.0,2,2.9043526649475098,14,1.0,1
11514,7,0.0,2,2.6483511924743652,15,1.0,1
11515,7,0.0,2,3.025358200073242,16,1.0,1
11516,7,0.0,2,3.441377639770508,17,0.0,1
11517,7,0.0,2,4.767327308654785,18,0.0,1
11518,7,0.0,2,2.6483511924743652,19,0.0,1
11519,7,1.0,2,8.314069747924805,20,1.0,1
11520,7,1.0,2,2.4513535499572754,21,0.0,1
11521,7,0.0,2,4.880318641662598,22,0.0,1
11522,7,0.0,2,2.475353240966797,23,0.0,1
11523,7,1.0,2,4.459349632263184,24,1.0,1
11524,7,1.0,2,3.526381731033325,25,1.0,1
11525,7,1.0,2,4.2863616943359375,26,1.0,1
11526,7,1.0,2,3.468379020690918,27,1.0,1
11527,7,1.0,2,2.8513503074645996,28,1.0,1
11528,7,1.0,2,2.93135404586792,29,0.0,1
11529,7,0.0,2,2.2483561038970947,30,1.0,1
11530,7,1.0,2,4.982311248779297,31,1.0,1
11531,7,1.0,2,4.832322120666504,32,0.0,1
11532,7,0.0,2,4.187369346618652,33,1.0,1
11533,7,0.0,2,3.490380048751831,34,0.0,1
11534,7,0.0,2,4.100375175476074,35,1.0,1
11535,7,0.0,2,4.156371116638184,36,0.0,1
11536,7,1.0,2,3.1283631324768066,37,0.0,1
11537,7,0.0,2,4.686332702636719,38,1.0,1
11538,7,0.0,2,2.289355754852295,39,0.0,1
11539,7,0.0,2,3.263369560241699,40,0.0,1
11540,7,0.0,2,5.799252510070801,41,0.0,1
11541,7,0.0,2,2.692350387573242,42,0.0,1
11542,7,0.0,2,5.989238739013672,43,0.0,1
11543,7,0.0,2,2.6713507175445557,44,0.0,1
11544,7,1.0,2,6.368211269378662,45,0.0,1
11545,7,0.0,2,6.776181697845459,46,1.0,1
11546,7,0.0,2,4.897317886352539,47,1.0,1
11547,7,0.0,2,2.289355754852295,48,0.0,1
11548,7,0.0,2,3.204366683959961,49,0.0,1
11549,7,0.0,2,3.1233630180358887,50,0.0,1
11550,7,0.0,2,4.491347312927246,51,0.0,1
11551,7,1.0,2,4.569341659545898,52,0.0,1
11552,7,0.0,2,6.261219024658203,53,1.0,1
11553,7,0.0,2,2.603351593017578,54,0.0,1
11554,7,0.0,2,3.0233583450317383,55,0.0,1
11555,7,0.0,2,2.5313525199890137,56,1.0,1
11556,7,0.0,2,2.3613548278808594,57,0.0,1
11557,7,0.0,2,2.3903543949127197,58,1.0,1
11558,7,0.0,2,2.8093490600585938,59,0.0,1
11559,7,1.0,2,3.008357524871826,60,0.0,1
11560,7,0.0,2,2.6223514080047607,61,1.0,1
11561,7,0.0,2,4.715331077575684,62,0.0,1
11562,7,0.0,2,4.7123308181762695,63,0.0,1
11563,7,0.0,2,3.6703884601593018,64,0.0,1
11564,7,1.0,2,5.21529483795166,65,0.0,1
11565,7,0.0,2,4.496346473693848,66,1.0,1
11566,7,0.0,2,4.233366012573242,67,0.0,1
11567,7,0.0,2,6.733184814453125,68,0.0,1
11568,7,0.0,2,3.6263864040374756,69,0.0,1
11569,7,0.0,2,5.278289794921875,70,1.0,1
11570,7,0.0,2,3.537382125854492,71,1.0,1
11571,7,0.0,2,3.9013898372650146,72,1.0,1
11572,7,0.0,2,3.249368667602539,73,1.0,1
11573,7,0.0,2,2.3503549098968506,74,1.0,1
11574,7,0.0,2,2.462353467941284,75,0.0,1
11575,7,0.0,2,2.914353132247925,76,0.0,1
11576,7,0.0,2,2.711350202560425,77,1.0,1
11577,7,0.0,2,3.4053759574890137,78,0.0,1
11578,7,0.0,2,2.386354446411133,79,0.0,1
11579,7,0.0,2,2.4503536224365234,80,1.0,1
11580,7,0.0,2,3.9203884601593018,81,1.0,1
11581,7,0.0,2,3.0823609828948975,82,1.0,1
11582,7,0.0,2,3.8453938961029053,83,0.0,1
11583,7,0.0,2,2.9043526649475098,84,1.0,1
11584,7,0.0,2,2.752349853515625,85,0.0,1
11585,7,0.0,2,5.022308349609375,86,0.0,1
11586,7,0.0,2,3.8113951683044434,87,0.0,1
11587,7,1.0,2,2.961355209350586,88,0.0,1
11588,7,0.0,2,4.5473432540893555,89,1.0,1
11589,7,0.0,2,3.00435733795166,90,0.0,1
11590,7,1.0,2,2.934354066848755,91,0.0,1
11591,7,0.0,2,6.235220909118652,92,0.0,1
11592,7,1.0,2,2.7343499660491943,93,1.0,1
11593,7,1.0,2,3.693389415740967,94,1.0,1
11594,7,1.0,2,3.3473734855651855,95,1.0,1
11595,7,1.0,2,2.659350872039795,96,0.0,1
11596,7,1.0,2,2.480353355407715,97,1.0,1
11597,7,1.0,2,4.880318641662598,98,1.0,1
11598,7,1.0,2,3.246368646621704,99,0.0,1
11599,7,1.0,2,2.7733495235443115,100,0.0,1
11600,7,1.0,2,4.6753339767456055,101,1.0,1
11601,7,1.0,2,4.941314697265625,102,0.0,1
11602,7,0.0,2,7.13515567779541,103,0.0,1
11603,7,1.0,2,3.0903613567352295,104,1.0,1
11604,7,1.0,2,4.860320091247559,105,1.0,1
11605,7,1.0,2,4.377355575561523,106,0.0,1
11606,7,1.0,2,3.4053759574890137,107,1.0,1
11607,7,0.0,2,2.5963516235351562,108,1.0,1
11608,7,1.0,2,4.0723772048950195,109,0.0,1
11609,7,0.0,2,2.8523502349853516,110,0.0,1
11610,7,1.0,2,4.000382423400879,111,1.0,1
11611,7,1.0,2,3.42337703704834,112,0.0,1
11612,7,0.0,2,2.8563504219055176,113,1.0,1
11613,7,0.0,2,2.5443525314331055,114,1.0,1
11614,7,0.0,2,2.5043530464172363,115,1.0,1
11615,7,0.0,2,2.7203502655029297,116,1.0,1
11616,7,0.0,2,2.516352653503418,117,0.0,1
11617,7,0.0,2,2.4443535804748535,118,1.0,1
11618,7,0.0,2,3.251368999481201,119,1.0,1
11619,7,0.0,2,2.3953542709350586,120,0.0,1
11620,7,1.0,2,3.462378740310669,121,1.0,1
11621,7,0.0,2,3.510380983352661,122,0.0,1
11622,7,1.0,2,3.245368480682373,123,0.0,1
11623,7,0.0,2,4.150371551513672,124,0.0,1
11624,7,1.0,2,5.693260192871094,125,1.0,1
11625,7,1.0,2,4.0723772048950195,126,1.0,1
11626,7,1.0,2,2.659350872039795,127,1.0,1
11627,7,1.0,2,4.624337196350098,128,0.0,1
11628,7,0.0,2,3.897390127182007,129,0.0,1
11629,7,1.0,2,4.800324440002441,130,1.0,1
11630,7,1.0,2,3.736391544342041,131,1.0,1
11631,7,1.0,2,2.713350296020508,132,1.0,1
11632,7,1.0,2,2.5483522415161133,133,0.0,1
11633,7,1.0,2,6.373210906982422,134,0.0,1
11634,7,0.0,2,4.496346473693848,135,0.0,1
11635,7,1.0,2,4.514345169067383,136,0.0,1
11636,7,0.0,2,2.47135329246521,137,0.0,1
11637,7,0.0,2,6.324214458465576,138,0.0,1
11638,7,1.0,2,5.3522844314575195,139,0.0,1
11639,7,1.0,2,3.825395345687866,140,1.0,1
11640,7,1.0,2,4.730329513549805,141,1.0,1
11641,7,1.0,2,3.492380142211914,142,1.0,1
11642,7,1.0,2,4.382354736328125,143,1.0,1
11643,7,1.0,2,2.291355609893799,144,0.0,1
11644,7,1.0,2,4.697332382202148,145,1.0,1
11645,7,1.0,2,3.007357597351074,146,1.0,1
11646,7,1.0,2,2.8423497676849365,147,0.0,1
11647,7,1.0,2,4.330358505249023,148,1.0,1
11648,7,1.0,2,2.8863518238067627,149,1.0,1
11649,7,1.0,2,3.232367992401123,150,0.0,1
11650,7,1.0,2,3.241368293762207,151,1.0,1
11651,7,1.0,2,3.9863836765289307,152,0.0,1
11652,7,1.0,2,3.8093948364257812,153,1.0,1
11653,7,1.0,2,4.8773193359375,154,1.0,1
11654,7,1.0,2,3.0853610038757324,155,1.0,1
11655,7,1.0,2,2.555352210998535,156,0.0,1
11656,7,1.0,2,5.330286026000977,157,1.0,1
11657,7,1.0,2,4.034379959106445,158,1.0,1
11658,7,1.0,2,2.8263490200042725,159,1.0,1
11659,7,1.0,2,2.93135404586792,160,0.0,1
11660,7,1.0,2,2.8253488540649414,161,0.0,1
11661,7,1.0,2,5.835249900817871,162,1.0,1
11662,7,1.0,2,4.265363693237305,163,1.0,1
11663,7,1.0,2,4.767327308654785,164,0.0,1
11664,7,1.0,2,4.1413726806640625,165,1.0,1
11665,7,1.0,2,2.412353992462158,166,1.0,1
11666,7,1.0,2,3.9843838214874268,167,0.0,1
11667,7,1.0,2,5.111302375793457,168,1.0,1
11668,7,1.0,2,3.937387228012085,169,0.0,1
11669,7,1.0,2,4.537343978881836,170,1.0,1
11670,7,1.0,2,3.182365655899048,171,1.0,1
11671,7,1.0,2,2.9063527584075928,172,0.0,1
11672,7,0.0,2,2.4983530044555664,173,0.0,1
11673,7,0.0,2,2.4463536739349365,174,0.0,1
11674,7,0.0,2,3.3183720111846924,175,1.0,1
11675,7,1.0,2,4.640336036682129,176,1.0,1
11676,7,0.0,2,2.788349151611328,177,0.0,1
11677,7,1.0,2,3.889390707015991,178,1.0,1
11678,7,1.0,2,3.528381824493408,179,0.0,1
11679,7,1.0,2,4.526344299316406,180,1.0,1
11680,7,1.0,2,2.907352924346924,181,1.0,1
11681,7,1.0,2,2.6933505535125732,182,0.0,1
11682,7,1.0,2,4.383355140686035,183,1.0,1
11683,7,1.0,2,2.895352363586426,184,0.0,1
11684,7,1.0,2,5.94724178314209,185,1.0,1
11685,7,0.0,2,4.48234748840332,186,0.0,1
11686,7,0.0,2,2.4543535709381104,187,0.0,1
11687,7,1.0,2,5.651263236999512,188,0.0,1
11688,7,0.0,2,3.44337797164917,189,1.0,1
11689,7,1.0,2,4.8453216552734375,190,1.0,1
11690,7,1.0,2,5.0373077392578125,191,0.0,1
11691,7,0.0,2,2.561352252960205,192,1.0,1
11692,7,0.0,2,2.8763513565063477,193,0.0,1
11693,7,1.0,2,3.246368646621704,194,1.0,1
11694,7,1.0,2,4.579340934753418,195,0.0,1
11695,7,0.0,2,4.635336875915527,196,0.0,1
11696,7,1.0,2,3.253368854522705,197,0.0,1
11697,7,0.0,2,4.029380798339844,198,1.0,1
11698,7,0.0,2,3.5553832054138184,199,0.0,1
11699,7,0.0,2,6.036235332489014,200,1.0,1
11700,7,0.0,2,3.504380702972412,201,0.0,1
11701,7,0.0,2,4.880318641662598,202,1.0,1
11702,7,0.0,2,3.0243582725524902,203,1.0,1
11703,7,0.0,2,2.422353982925415,204,0.0,1
11704,7,0.0,2,3.246368646621704,205,1.0,1
11705,7,0.0,2,2.4503536224365234,206,1.0,1
11706,7,0.0,2,3.935387372970581,207,1.0,1
11707,7,0.0,2,3.001357078552246,208,1.0,1
11708,7,0.0,2,3.3363728523254395,209,0.0,1
11709,7,1.0,2,3.8103950023651123,210,0.0,1
11710,7,0.0,2,5.80925178527832,211,0.0,1
11711,7,0.0,2,4.386354446411133,212,0.0,1
11712,7,0.0,2,2.978356122970581,213,1.0,1
11713,7,0.0,2,2.104357957839966,214,0.0,1
11714,7,0.0,2,4.716330528259277,215,1.0,1
11715,7,0.0,2,5.25029182434082,216,0.0,1
11716,7,0.0,2,2.3573548793792725,217,0.0,1
11717,7,0.0,2,4.674333572387695,218,0.0,1
11718,7,0.0,2,4.516345024108887,219,1.0,1
11719,7,0.0,2,3.3823750019073486,220,0.0,1
11720,7,1.0,2,6.221221923828125,221,0.0,1
11721,7,1.0,2,7.552125453948975,222,1.0,1
11722,7,1.0,2,7.508128643035889,223,1.0,1
11723,7,0.0,2,6.287217140197754,224,0.0,1
11724,7,1.0,2,4.07337760925293,225,1.0,1
11725,7,1.0,2,4.919316291809082,226,1.0,1
11726,7,1.0,2,3.9653851985931396,227,0.0,1
11727,7,1.0,2,3.5403823852539062,228,1.0,1
11728,7,1.0,2,4.394353866577148,229,1.0,1
11729,7,1.0,2,3.526381731033325,230,1.0,1
11730,7,1.0,2,2.8253488540649414,231,0.0,1
11731,7,0.0,2,2.4553534984588623,232,0.0,1
11732,7,1.0,2,5.695260047912598,233,1.0,1
11733,7,1.0,2,3.3963756561279297,234,1.0,1
11734,7,1.0,2,4.824322700500488,235,0.0,1
11735,7,1.0,2,4.007382392883301,236,0.0,1
11736,7,1.0,2,6.886173725128174,237,1.0,1
11737,7,1.0,2,2.8243489265441895,238,1.0,1
11738,7,1.0,2,7.198151111602783,239,1.0,1
11739,7,1.0,2,4.374355316162109,240,1.0,1
11740,7,1.0,2,2.960355281829834,241,0.0,1
11741,7,1.0,2,4.847321510314941,242,1.0,1
11742,7,1.0,2,2.9133529663085938,243,0.0,1
11743,7,0.0,2,4.221366882324219,244,1.0,1
11744,7,0.0,2,2.3103554248809814,245,1.0,1
11745,7,0.0,2,2.109358072280884,246,1.0,1
11746,7,0.0,2,2.526352643966675,247,1.0,1
11747,7,0.0,2,2.7763495445251465,248,0.0,1
11748,7,0.0,2,2.794349193572998,249,1.0,1
11749,7,0.0,2,2.6253514289855957,250,0.0,1
11750,7,1.0,2,4.002382278442383,251,0.0,1
11751,7,0.0,2,2.3003554344177246,252,1.0,1
11752,7,0.0,2,4.175370216369629,253,0.0,1
11753,7,1.0,2,4.2913618087768555,254,1.0,1
11754,7,1.0,2,3.3153719902038574,255,1.0,1
11755,7,1.0,2,3.6823890209198,256,1.0,1
11756,7,0.0,2,2.8433499336242676,257,0.0,1
11757,7,1.0,2,3.746392011642456,258,1.0,1
11758,7,1.0,2,2.808349132537842,259,0.0,1
11759,7,1.0,2,4.8203229904174805,260,1.0,1
11760,7,1.0,2,4.117374420166016,261,0.0,1
11761,7,1.0,2,6.071232795715332,262,0.0,1
11762,7,0.0,2,4.591340065002441,263,0.0,1
11763,7,1.0,2,3.200366497039795,264,0.0,1
11764,7,0.0,2,2.383354425430298,265,0.0,1
11765,7,1.0,2,5.604266166687012,266,1.0,1
11766,7,1.0,2,4.0133819580078125,267,0.0,1
11767,7,1.0,2,4.8773193359375,268,0.0,1
11768,7,1.0,2,4.736329078674316,269,1.0,1
11769,7,1.0,2,3.954385995864868,270,0.0,1
11770,7,1.0,2,2.8453497886657715,271,1.0,1
11771,7,1.0,2,3.213366985321045,272,0.0,1
11772,7,1.0,2,6.175225257873535,273,1.0,1
11773,7,1.0,2,4.986310958862305,274,1.0,1
11774,7,1.0,2,3.3023712635040283,275,1.0,1
11775,7,1.0,2,3.5823843479156494,276,1.0,1
11776,7,1.0,2,3.1233630180358887,277,0.0,1
11777,7,1.0,2,4.582340240478516,278,1.0,1
11778,7,1.0,2,4.033380508422852,279,0.0,1
11779,7,0.0,2,2.6303513050079346,280,0.0,1
11780,7,1.0,2,5.323287010192871,281,1.0,1
11781,7,1.0,2,2.7263500690460205,282,1.0,1
11782,7,1.0,2,3.3393731117248535,283,0.0,1
11783,7,0.0,2,2.963355541229248,284,0.0,1
11784,7,1.0,2,3.897390127182007,285,1.0,1
11785,7,1.0,2,3.6603879928588867,286,0.0,1
11786,7,1.0,2,6.025236129760742,287,0.0,1
11787,7,1.0,2,6.3812103271484375,288,1.0,1
11788,7,1.0,2,2.7273499965667725,289,1.0,1
11789,7,1.0,2,3.746392011642456,290,1.0,1
11790,7,1.0,2,2.5743520259857178,291,0.0,1
11791,7,1.0,2,3.70238995552063,292,1.0,1
11792,7,1.0,2,2.6433510780334473,293,0.0,1
11793,7,0.0,2,4.249364852905273,294,1.0,1
11794,7,1.0,2,5.466276168823242,295,1.0,1
11795,7,0.0,2,3.519381523132324,296,1.0,1
