response,rt,feedback,subj_idx,split_by,trial,neural_reg,q_init
1.0,1.5471969842910767,1.0,3,0,415,-1.3719982113150662,0.5
1.0,1.579196810722351,1.0,3,0,416,-0.9837893932981614,0.5
1.0,2.1041901111602783,1.0,3,0,417,0.7668243497780299,0.5
1.0,1.4351967573165894,0.0,3,0,418,-1.6867941995682636,0.5
1.0,1.5841968059539795,1.0,3,0,419,0.2055624028478306,0.5
1.0,1.7941941022872925,1.0,3,0,420,-0.06960209320375488,0.5
0.0,1.4871968030929565,0.0,3,0,421,-0.8930470383366754,0.5
1.0,1.5181968212127686,1.0,3,0,422,-1.4117449289155604,0.5
1.0,1.7161951065063477,1.0,3,0,423,-0.332428989232809,0.5
1.0,1.9991915225982666,1.0,3,0,424,0.7800937017978892,0.5
0.0,2.255188226699829,1.0,3,0,425,2.563356065626518,0.5
0.0,1.604196548461914,0.0,3,0,426,0.4784699310833348,0.5
0.0,1.4001966714859009,0.0,3,0,427,-2.9759539162898228,0.5
1.0,1.627196192741394,1.0,3,0,428,0.10837924913526387,0.5
1.0,1.788194179534912,1.0,3,0,429,-0.406326787892487,0.5
1.0,1.811193823814392,1.0,3,0,430,0.989866182850772,0.5
1.0,1.5481969118118286,1.0,3,0,431,-0.6744048408975221,0.5
1.0,1.678195595741272,1.0,3,0,432,0.981534466762978,0.5
1.0,1.5331969261169434,1.0,3,0,433,-1.0024930196548605,0.5
1.0,1.7731943130493164,0.0,3,0,434,0.010710878533813051,0.5
0.0,1.9721918106079102,0.0,3,0,435,2.2112680432417484,0.5
0.0,1.4691967964172363,1.0,3,0,436,-0.8348881813767549,0.5
0.0,1.6671956777572632,0.0,3,0,437,0.5174141734882236,0.5
0.0,1.6721956729888916,0.0,3,0,438,-1.0264197865558562,0.5
0.0,1.7541946172714233,1.0,3,0,439,-0.25099922307730227,0.5
0.0,1.4661967754364014,0.0,3,0,440,0.48947960044038913,0.5
0.0,1.5241968631744385,0.0,3,0,441,-1.033888382680859,0.5
0.0,1.8601932525634766,0.0,3,0,442,0.29360852386399583,0.5
1.0,1.973191738128662,1.0,3,0,443,0.9625801162289415,0.5
1.0,1.8301936388015747,0.0,3,0,444,1.559689348899237,0.5
0.0,1.626196265220642,1.0,3,0,445,0.36845439965546983,0.5
0.0,1.8171937465667725,0.0,3,0,446,1.489471705813486,0.5
1.0,1.9301923513412476,1.0,3,0,447,1.333096949443445,0.5
1.0,1.5091968774795532,1.0,3,0,448,-1.317580076650795,0.5
1.0,1.8241937160491943,1.0,3,0,449,-0.053643028052942535,0.5
1.0,2.0031914710998535,1.0,3,0,450,0.676484022289221,0.5
1.0,1.7811942100524902,0.0,3,0,451,-0.17273934089301093,0.5
0.0,1.8691930770874023,0.0,3,0,452,0.30624462856276674,0.5
1.0,1.9641919136047363,1.0,3,0,453,0.14885380189353226,0.5
0.0,1.7101951837539673,0.0,3,0,454,0.5214255937190602,0.5
0.0,1.9591920375823975,0.0,3,0,455,1.4184981536524452,0.5
1.0,1.51919686794281,0.0,3,0,456,-0.36815484608556653,0.5
1.0,2.213188648223877,1.0,3,0,457,1.577616506055834,0.5
1.0,1.6451959609985352,1.0,3,0,458,-0.7791877998630572,0.5
1.0,1.8701931238174438,0.0,3,0,459,0.7856774320816992,0.5
1.0,1.6191962957382202,1.0,3,0,460,-0.44271894103362075,0.5
0.0,1.7531945705413818,0.0,3,0,461,-0.6677602766490964,0.5
0.0,1.8781930208206177,0.0,3,0,462,0.4630443770776538,0.5
1.0,2.0911903381347656,1.0,3,0,463,1.844482802991923,0.5
1.0,2.019191265106201,1.0,3,0,464,0.5356089577215207,0.5
1.0,1.6251962184906006,1.0,3,0,465,-0.40694714649527436,0.5
1.0,1.7111951112747192,1.0,3,0,466,1.0709960903178986,0.5
1.0,1.8381935358047485,1.0,3,0,467,1.471239297065269,0.5
1.0,1.929192304611206,1.0,3,0,468,1.100817986897173,0.5
1.0,1.6621958017349243,1.0,3,0,469,0.6439663029246944,0.5
1.0,1.8061939477920532,1.0,3,0,470,0.6477623495868481,0.5
1.0,1.7621945142745972,1.0,3,0,471,0.7747835576316078,0.5
1.0,1.7431946992874146,0.0,3,0,472,0.3034601736553647,0.5
1.0,1.9211924076080322,1.0,3,0,473,0.7578663125412901,0.5
1.0,1.53119695186615,0.0,3,0,474,-1.2507630451009457,0.5
0.0,2.0401909351348877,0.0,3,0,475,1.492157505482637,0.5
1.0,1.7101951837539673,1.0,3,0,476,-0.4547295895393141,0.5
1.0,1.5781968832015991,1.0,3,0,477,-0.20077925430580676,0.5
1.0,1.788194179534912,1.0,3,0,478,0.25965753715701767,0.5
1.0,1.6181963682174683,1.0,3,0,479,-1.2338434393042779,0.5
1.0,1.7781943082809448,1.0,3,0,480,-0.2975226380603329,0.5
1.0,1.7731943130493164,0.0,3,0,481,0.4645201481494599,0.5
0.0,1.6511958837509155,0.0,3,0,482,0.32017867811242573,0.5
0.0,1.4601967334747314,0.0,3,0,483,-0.8358760423884131,0.5
0.0,1.884192943572998,0.0,3,0,484,1.2313149639901952,0.5
0.0,1.7501946687698364,0.0,3,0,485,-0.17365372340693627,0.5
1.0,1.7091951370239258,1.0,3,0,486,0.05201365746642297,0.5
1.0,1.8491933345794678,0.0,3,0,487,0.2926463992913914,0.5
0.0,1.9421921968460083,1.0,3,0,488,1.0554470614590163,0.5
0.0,1.9951915740966797,0.0,3,0,489,0.3981625969190597,0.5
1.0,1.6221963167190552,0.0,3,0,490,-0.7913921636760552,0.5
0.0,1.6421960592269897,0.0,3,0,491,-1.6431409433577104,0.5
0.0,1.6141964197158813,0.0,3,0,492,-0.9222721424224521,0.5
0.0,1.5781968832015991,0.0,3,0,493,1.350350475637325,0.5
1.0,1.9081926345825195,1.0,3,0,494,-0.24226942463226384,0.5
1.0,1.818193793296814,1.0,3,0,495,-0.7208655194166329,0.5
1.0,1.6251962184906006,1.0,3,0,496,-0.9018836408715829,0.5
1.0,1.7821942567825317,0.0,3,0,497,-0.12868032490603137,0.5
0.0,1.858193278312683,0.0,3,0,498,1.610283407297822,0.5
1.0,1.612196445465088,1.0,3,0,499,-1.1753076272713008,0.5
1.0,1.7951940298080444,1.0,3,0,500,-0.8247978340218127,0.5
1.0,1.8608152866363525,1.0,4,0,1,1.712476111421719,0.5
0.0,2.079812526702881,0.0,4,0,2,0.9896837186639149,0.5
1.0,1.721817135810852,1.0,4,0,3,-0.283452562823314,0.5
0.0,1.8118159770965576,0.0,4,0,4,-0.28007275374893165,0.5
1.0,1.8058160543441772,0.0,4,0,5,0.5104346297381576,0.5
1.0,1.7748163938522339,1.0,4,0,6,0.23630382803618516,0.5
1.0,1.9478142261505127,1.0,4,0,7,0.8256467375650975,0.5
1.0,1.8608152866363525,1.0,4,0,8,1.459022606642532,0.5
0.0,1.621817946434021,1.0,4,0,9,0.4537568945955222,0.5
0.0,1.76681649684906,0.0,4,0,10,0.31731110968365883,0.5
1.0,1.7598166465759277,1.0,4,0,11,0.3449116834970492,0.5
1.0,1.8518154621124268,1.0,4,0,12,0.5451887147732576,0.5
1.0,1.726817011833191,1.0,4,0,13,-0.7814811921918782,0.5
1.0,1.8778151273727417,1.0,4,0,14,0.9540867141018612,0.5
1.0,1.621817946434021,1.0,4,0,15,-0.8026014397501195,0.5
0.0,1.6868175268173218,1.0,4,0,16,1.233801808772902,0.5
1.0,2.029813289642334,1.0,4,0,17,1.0410577308039761,0.5
0.0,1.8498154878616333,0.0,4,0,18,-0.3090181742235364,0.5
0.0,1.7158172130584717,0.0,4,0,19,-0.8200140618706644,0.5
1.0,2.1058120727539062,1.0,4,0,20,1.5260007417809243,0.5
1.0,2.073812484741211,1.0,4,0,21,1.8070798272294504,0.5
1.0,2.0048134326934814,1.0,4,0,22,1.401917643355486,0.5
1.0,1.8128159046173096,1.0,4,0,23,-0.39225227373350524,0.5
0.0,1.6458179950714111,0.0,4,0,24,-0.5651870269385136,0.5
1.0,1.7088172435760498,1.0,4,0,25,0.45739223180601357,0.5
1.0,1.6268179416656494,1.0,4,0,26,-0.0567353645134919,0.5
1.0,1.4548176527023315,1.0,4,0,27,-2.707937794879293,0.5
1.0,1.5768178701400757,0.0,4,0,28,-1.5512898739742709,0.5
0.0,1.7688164710998535,0.0,4,0,29,-1.0142409260596135,0.5
0.0,1.5118176937103271,0.0,4,0,30,-1.2011047912647528,0.5
0.0,1.6978174448013306,0.0,4,0,31,-0.8504997953043584,0.5
0.0,1.6698178052902222,0.0,4,0,32,0.6607160782238908,0.5
0.0,1.9498142004013062,0.0,4,0,33,0.7733442057772735,0.5
1.0,1.6678178310394287,1.0,4,0,34,-1.237596063592707,0.5
1.0,1.5388177633285522,1.0,4,0,35,-0.7611504248107583,0.5
0.0,1.751816749572754,1.0,4,0,36,0.5282891757155024,0.5
1.0,1.770816445350647,0.0,4,0,37,-0.2402582754907202,0.5
0.0,1.704817295074463,0.0,4,0,38,1.3528387976085168,0.5
0.0,1.5928179025650024,1.0,4,0,39,-1.2262580643381238,0.5
0.0,1.8758151531219482,0.0,4,0,40,0.9941220729695792,0.5
1.0,1.7818163633346558,1.0,4,0,41,-0.08510113032292613,0.5
0.0,1.9868137836456299,1.0,4,0,42,0.3683086470303285,0.5
0.0,1.9128146171569824,0.0,4,0,43,0.8909111768131316,0.5
1.0,1.7148171663284302,1.0,4,0,44,-0.18374402903792061,0.5
0.0,1.6668177843093872,0.0,4,0,45,-1.1798471114694242,0.5
1.0,2.343809127807617,1.0,4,0,46,2.1613863818327648,0.5
1.0,2.2398104667663574,1.0,4,0,47,1.6566518668919432,0.5
1.0,1.8798151016235352,1.0,4,0,48,0.5210101536588799,0.5
1.0,1.6758177280426025,1.0,4,0,49,-0.10983247315211339,0.5
1.0,1.7818163633346558,1.0,4,0,50,-0.05135608779252078,0.5
0.0,1.865815281867981,0.0,4,0,51,-0.3583333151911142,0.5
0.0,1.703817367553711,0.0,4,0,52,-0.1525076040080835,0.5
1.0,1.792816162109375,1.0,4,0,53,-0.8057165593160591,0.5
1.0,1.884814977645874,1.0,4,0,54,-0.1413713257807013,0.5
0.0,2.0368130207061768,0.0,4,0,55,0.2740819442311046,0.5
1.0,1.65681791305542,1.0,4,0,56,-0.39512137240009554,0.5
1.0,1.9858137369155884,1.0,4,0,57,0.6196157200152818,0.5
1.0,2.0398130416870117,1.0,4,0,58,0.3642440124705325,0.5
0.0,1.4698176383972168,0.0,4,0,59,-1.8267327864527911,0.5
1.0,1.6158180236816406,1.0,4,0,60,-0.21245852445691712,0.5
1.0,1.7608165740966797,1.0,4,0,61,-0.949527372391631,0.5
1.0,1.590817928314209,1.0,4,0,62,-1.2348863575331634,0.5
1.0,1.9278144836425781,1.0,4,0,63,0.05794987554933904,0.5
1.0,1.74381685256958,0.0,4,0,64,-0.4555167123909118,0.5
0.0,1.696817398071289,0.0,4,0,65,-0.2619093862890013,0.5
0.0,1.7938162088394165,0.0,4,0,66,-0.22606768391402696,0.5
1.0,1.8988147974014282,0.0,4,0,67,0.19646130226500252,0.5
1.0,1.6228179931640625,1.0,4,0,68,-1.082379420896373,0.5
1.0,1.7908161878585815,1.0,4,0,69,-0.2425912529948062,0.5
1.0,1.648818016052246,1.0,4,0,70,-1.057585919644063,0.5
1.0,1.6198179721832275,1.0,4,0,71,-0.643309216399068,0.5
1.0,1.7808163166046143,1.0,4,0,72,0.06495616153974136,0.5
0.0,1.5398178100585938,0.0,4,0,73,-0.1631925527371165,0.5
1.0,2.0588128566741943,1.0,4,0,74,0.9496670303417077,0.5
1.0,1.6408179998397827,1.0,4,0,75,-0.9022798140826139,0.5
0.0,1.722817063331604,0.0,4,0,76,-0.3532364061104611,0.5
1.0,1.6108179092407227,1.0,4,0,77,1.306821322834623,0.5
1.0,1.674817681312561,1.0,4,0,78,-0.8513879554898158,0.5
0.0,1.455817699432373,0.0,4,0,79,-1.8367133952892594,0.5
0.0,1.6238179206848145,0.0,4,0,80,-0.4813523159333964,0.5
1.0,1.8798151016235352,0.0,4,0,81,1.7564621280720514,0.5
0.0,1.880815029144287,0.0,4,0,82,-0.35531226804363925,0.5
1.0,1.6728177070617676,1.0,4,0,83,-0.1388880243348782,0.5
1.0,1.7378169298171997,1.0,4,0,84,-0.21663459869400434,0.5
1.0,1.7978161573410034,1.0,4,0,85,-0.7615100236752717,0.5
0.0,1.773816466331482,0.0,4,0,86,0.9093392696139174,0.5
1.0,1.9628140926361084,0.0,4,0,87,0.6837713070682817,0.5
1.0,1.861815333366394,0.0,4,0,88,0.295057800977277,0.5
0.0,1.5408178567886353,0.0,4,0,89,-1.4850257822311366,0.5
0.0,1.6538180112838745,0.0,4,0,90,0.7718961756997972,0.5
1.0,1.496817708015442,1.0,4,0,91,-1.1860349425387577,0.5
1.0,1.7628165483474731,1.0,4,0,92,0.6091257087226746,0.5
1.0,1.6578179597854614,1.0,4,0,93,-1.1698965530840149,0.5
0.0,1.681817650794983,1.0,4,0,94,0.2742158745633697,0.5
1.0,1.8798151016235352,1.0,4,0,95,0.25513738437177874,0.5
1.0,1.858815312385559,1.0,4,0,96,0.4475779828315974,0.5
0.0,1.8308156728744507,0.0,4,0,97,-0.31865570173969987,0.5
0.0,1.769816517829895,0.0,4,0,98,-0.3028370697192863,0.5
0.0,1.6618179082870483,1.0,4,0,99,-0.10922092013572175,0.5
0.0,1.6868175268173218,1.0,4,0,100,0.452110021601802,0.5
0.0,1.6678178310394287,0.0,4,0,101,0.10383008067146478,0.5
1.0,1.6298179626464844,1.0,4,0,102,-0.8322392465304584,0.5
0.0,1.8748151063919067,1.0,4,0,103,1.7683708213440479,0.5
1.0,1.7508167028427124,1.0,4,0,104,0.04535601208287119,0.5
0.0,1.765816569328308,0.0,4,0,105,0.41813613404841293,0.5
0.0,1.8418155908584595,0.0,4,0,106,-0.3555546075519838,0.5
1.0,1.7128171920776367,1.0,4,0,107,-0.7432331827634743,0.5
1.0,1.6098179817199707,1.0,4,0,108,-0.33359119064604736,0.5
1.0,1.8208158016204834,0.0,4,0,109,0.4028320471182196,0.5
0.0,2.0158133506774902,1.0,4,0,110,0.5473975425965182,0.5
0.0,1.4958176612854004,0.0,4,0,111,-1.9211720312994385,0.5
0.0,1.5618178844451904,1.0,4,0,112,-1.3146029655842613,0.5
1.0,1.8098160028457642,0.0,4,0,113,-0.14811338832047385,0.5
0.0,1.5518178939819336,0.0,4,0,114,-1.267751563175544,0.5
0.0,1.704817295074463,0.0,4,0,115,-0.7256721699031824,0.5
0.0,1.5708178281784058,0.0,4,0,116,-0.7766784678166706,0.5
0.0,2.03281307220459,0.0,4,0,117,1.6488331000989613,0.5
0.0,1.8078160285949707,0.0,4,0,118,0.052885641485957494,0.5
0.0,1.5188177824020386,0.0,4,0,119,0.49650000164411245,0.5
0.0,1.9588141441345215,0.0,4,0,120,0.10532364438145943,0.5
0.0,1.7128171920776367,0.0,4,0,121,0.03701122817119102,0.5
0.0,1.5318177938461304,0.0,4,0,122,-0.4060001410088735,0.5
1.0,1.5708178281784058,1.0,4,0,123,0.29887105079607396,0.5
1.0,1.7028173208236694,1.0,4,0,124,-0.6062205055959116,0.5
0.0,1.9218145608901978,0.0,4,0,125,1.1231846108865409,0.5
0.0,1.655817985534668,0.0,4,0,126,-0.9108698482764429,0.5
0.0,1.700817346572876,0.0,4,0,127,-0.06673514031140947,0.5
0.0,1.6638178825378418,0.0,4,0,128,-0.40772058102023895,0.5
1.0,2.0468130111694336,1.0,4,0,129,1.122380065218055,0.5
0.0,1.9068148136138916,0.0,4,0,130,0.0674392509901254,0.5
1.0,1.6618179082870483,1.0,4,0,131,0.033158806763042954,0.5
1.0,1.5998179912567139,1.0,4,0,132,-0.6943570264420387,0.5
1.0,1.6638178825378418,1.0,4,0,133,0.35301208074076573,0.5
1.0,2.0128133296966553,1.0,4,0,134,1.7847656302820245,0.5
1.0,1.554817795753479,1.0,4,0,135,-1.2996490699948282,0.5
0.0,1.7088172435760498,0.0,4,0,136,-0.1711891522345439,0.5
1.0,2.0128133296966553,1.0,4,0,137,0.7064322024088935,0.5
1.0,1.7088172435760498,1.0,4,0,138,0.06576914177709833,0.5
1.0,1.747816801071167,1.0,4,0,139,-0.544324145728852,0.5
1.0,2.169811248779297,0.0,4,0,140,1.3419566612633567,0.5
1.0,1.6298179626464844,1.0,4,0,141,-1.4542486716412588,0.5
1.0,1.5998179912567139,1.0,4,0,142,0.031020038486598185,0.5
1.0,1.8248157501220703,1.0,4,0,143,0.5427441145604952,0.5
1.0,1.9188146591186523,1.0,4,0,144,1.6792237579878833,0.5
1.0,2.1378116607666016,1.0,4,0,145,0.9487348568106224,0.5
1.0,1.6878175735473633,1.0,4,0,146,-0.46789694278303023,0.5
0.0,1.9588141441345215,0.0,4,0,147,0.44096928450003137,0.5
1.0,1.5328178405761719,1.0,4,0,148,-2.1736410369430077,0.5
1.0,2.161811351776123,1.0,4,0,149,1.8949029952939445,0.5
1.0,1.751816749572754,1.0,4,0,150,0.7973019877883194,0.5
1.0,1.6718177795410156,1.0,4,0,151,0.0494337542006831,0.5
1.0,1.6458179950714111,1.0,4,0,152,0.31817689494972,0.5
1.0,1.7428168058395386,1.0,4,0,153,-0.006811199424583748,0.5
1.0,1.9628140926361084,1.0,4,0,154,0.38800444229135356,0.5
1.0,1.5658178329467773,0.0,4,0,155,-1.1866648641300799,0.5
1.0,1.6658178567886353,0.0,4,0,156,-0.6218402155355882,0.5
1.0,1.747816801071167,1.0,4,0,157,-0.6241637368804726,0.5
1.0,1.674817681312561,1.0,4,0,158,-0.3441794667534087,0.5
0.0,1.7018173933029175,0.0,4,0,159,1.0899426352544668,0.5
1.0,1.9028148651123047,0.0,4,0,160,1.0969168721345028,0.5
0.0,1.4788177013397217,0.0,4,0,161,-1.4550204777267617,0.5
1.0,1.7358169555664062,1.0,4,0,162,-0.490186244276812,0.5
0.0,1.7548166513442993,0.0,4,0,163,-0.9509062396721304,0.5
1.0,1.7248170375823975,1.0,4,0,164,-0.7506654313423082,0.5
1.0,1.6688177585601807,1.0,4,0,165,-0.3481203755233929,0.5
1.0,1.6608178615570068,1.0,4,0,166,-0.9796889583266866,0.5
0.0,1.6608178615570068,0.0,4,0,167,-1.5208930462580668,0.5
1.0,1.7828162908554077,1.0,4,0,168,0.4177983161306752,0.5
1.0,1.4998177289962769,1.0,4,0,169,-1.9280278275240277,0.5
1.0,1.7198171615600586,1.0,4,0,170,-0.07349114695507579,0.5
1.0,1.7638165950775146,1.0,4,0,171,-0.13863641185159883,0.5
0.0,1.6648178100585938,0.0,4,0,172,-0.19038287136264212,0.5
1.0,2.0118134021759033,1.0,4,0,173,1.3891340843214524,0.5
1.0,1.817815899848938,1.0,4,0,174,1.2928704484841678,0.5
1.0,1.8348156213760376,1.0,4,0,175,0.206435481514929,0.5
1.0,1.769816517829895,1.0,4,0,176,1.4309253722866242,0.5
0.0,1.6548179388046265,0.0,4,0,177,-0.6769948650492409,0.5
1.0,1.773816466331482,1.0,4,0,178,-0.0782257716338475,0.5
0.0,1.9018148183822632,0.0,4,0,179,0.16615737529094954,0.5
1.0,1.6728177070617676,0.0,4,0,180,-1.6788784274459578,0.5
1.0,1.6158180236816406,1.0,4,0,181,0.8637050466856859,0.5
1.0,1.8008160591125488,1.0,4,0,182,0.7200682141952811,0.5
0.0,1.866815209388733,0.0,4,0,183,-0.31870487971860567,0.5
1.0,1.6468180418014526,1.0,4,0,184,-0.7714078496831936,0.5
1.0,1.6878175735473633,1.0,4,0,185,-0.43553615886650493,0.5
1.0,1.7458168268203735,1.0,4,0,186,-0.8843955218687213,0.5
1.0,2.026813268661499,1.0,4,0,187,1.3035981058229698,0.5
1.0,1.7458168268203735,1.0,4,0,188,-0.7340698433387929,0.5
1.0,1.9468142986297607,1.0,4,0,189,1.1532049098298733,0.5
1.0,1.74381685256958,1.0,4,0,190,-0.4574044822682386,0.5
0.0,2.028813123703003,0.0,4,0,191,0.6710373606302207,0.5
1.0,1.590817928314209,1.0,4,0,192,-0.7294382712575701,0.5
1.0,1.7468167543411255,1.0,4,0,193,0.4841102313313189,0.5
1.0,1.8228157758712769,1.0,4,0,194,-0.5337787096418465,0.5
0.0,1.554817795753479,0.0,4,0,195,0.8834007295408649,0.5
1.0,1.7398169040679932,1.0,4,0,196,-0.07967046706514425,0.5
0.0,1.9658139944076538,0.0,4,0,197,-0.06209615579394404,0.5
0.0,2.019813299179077,0.0,4,0,198,0.5757584198762596,0.5
1.0,2.023813247680664,0.0,4,0,199,0.8613785781952517,0.5
0.0,1.8788150548934937,0.0,4,0,200,-0.060811630791490545,0.5
0.0,1.8338156938552856,0.0,4,0,201,0.13688484178026253,0.5
1.0,1.9448142051696777,1.0,4,0,202,0.9287393420089157,0.5
1.0,1.617817997932434,0.0,4,0,203,-0.5209045006464461,0.5
0.0,1.934814453125,0.0,4,0,204,0.36817072347241947,0.5
0.0,1.7148171663284302,0.0,4,0,205,-0.7004641478058812,0.5
0.0,1.5588178634643555,1.0,4,0,206,-0.8276640632216463,0.5
0.0,1.8898149728775024,0.0,4,0,207,-0.246691451000871,0.5
0.0,1.6938174962997437,0.0,4,0,208,-1.0953795538946987,0.5
0.0,1.6618179082870483,0.0,4,0,209,0.03764279516743258,0.5
1.0,1.5368177890777588,1.0,4,0,210,-2.0194837392320037,0.5
1.0,1.935814380645752,0.0,4,0,211,0.3851115291334523,0.5
1.0,1.8728151321411133,0.0,4,0,212,0.8147129668611225,0.5
1.0,1.8158159255981445,0.0,4,0,213,0.24540390923362013,0.5
0.0,1.8068159818649292,0.0,4,0,214,-0.28605263588461277,0.5
0.0,1.5988179445266724,0.0,4,0,215,-1.4695821462020937,0.5
1.0,1.6768176555633545,1.0,4,0,216,-1.2807646051949322,0.5
1.0,1.7948161363601685,1.0,4,0,217,0.035206104473814455,0.5
0.0,1.7168171405792236,1.0,4,0,218,-0.6753729151448513,0.5
0.0,1.9338144063949585,0.0,4,0,219,2.1402930484244664,0.5
1.0,1.8108159303665161,1.0,4,0,220,1.396815683483133,0.5
0.0,1.8548153638839722,0.0,4,0,221,-0.3269577252639677,0.5
1.0,1.581817865371704,1.0,4,0,222,0.13382509809973409,0.5
1.0,1.678817629814148,1.0,4,0,223,1.030658033738651,0.5
1.0,2.0418128967285156,1.0,4,0,224,1.0896240192461049,0.5
1.0,1.8548153638839722,1.0,4,0,225,0.32236834380093277,0.5
1.0,1.8718152046203613,1.0,4,0,226,0.6354907130768517,0.5
1.0,1.6808176040649414,1.0,4,0,227,-0.6421434684461448,0.5
1.0,1.8228157758712769,0.0,4,0,228,0.4239440151557594,0.5
0.0,1.5748178958892822,0.0,4,0,229,-0.6906298766424983,0.5
0.0,1.6918175220489502,0.0,4,0,230,0.1773792772904322,0.5
1.0,1.718817114830017,1.0,4,0,231,-0.4216260469651031,0.5
1.0,1.722817063331604,1.0,4,0,232,0.021378184446036515,0.5
1.0,1.751816749572754,1.0,4,0,233,-1.0084883936576559,0.5
1.0,1.5668178796768188,0.0,4,0,234,-1.4092055181833163,0.5
0.0,1.9508142471313477,0.0,4,0,235,0.9418169344614387,0.5
1.0,1.9258145093917847,1.0,4,0,236,0.2827110332741389,0.5
1.0,1.792816162109375,0.0,4,0,237,0.3395562859835579,0.5
0.0,1.5428178310394287,0.0,4,0,238,-0.6630160274259653,0.5
0.0,1.9998135566711426,0.0,4,0,239,0.9997479460234566,0.5
1.0,1.770816445350647,1.0,4,0,240,-0.44628436799869203,0.5
1.0,1.9498142004013062,1.0,4,0,241,0.10481032976496968,0.5
1.0,1.6638178825378418,1.0,4,0,242,-0.6995927019681971,0.5
1.0,1.7948161363601685,1.0,4,0,243,0.6216406607482668,0.5
1.0,1.7688164710998535,1.0,4,0,244,-1.1529408126880687,0.5
0.0,1.888814926147461,0.0,4,0,245,0.229560232901242,0.5
1.0,1.9608139991760254,1.0,4,0,246,0.8357214391503521,0.5
1.0,1.7848162651062012,1.0,4,0,247,0.019626054573266938,0.5
1.0,1.865815281867981,1.0,4,0,248,1.5791827694489196,0.5
1.0,1.9628140926361084,1.0,4,0,249,-0.09938342276961246,0.5
1.0,1.6708177328109741,1.0,4,0,250,0.3253676847161245,0.5
1.0,1.9688138961791992,1.0,4,0,251,0.8509941534579553,0.5
0.0,1.8798151016235352,0.0,4,0,252,0.434977657971563,0.5
1.0,1.7098172903060913,0.0,4,0,253,-0.01360459032718674,0.5
1.0,1.6858175992965698,1.0,4,0,254,-0.4843886559974694,0.5
1.0,1.627817988395691,1.0,4,0,255,-1.2388459045935865,0.5
0.0,1.8238158226013184,1.0,4,0,256,-0.2864852222461023,0.5
0.0,1.6608178615570068,0.0,4,0,257,1.1310939690760369,0.5
0.0,1.493817687034607,1.0,4,0,258,-1.7411598044308567,0.5
0.0,2.1388118267059326,1.0,4,0,259,1.4899901173620458,0.5
0.0,1.7198171615600586,1.0,4,0,260,-0.7422803912660357,0.5
0.0,1.7168171405792236,0.0,4,0,261,-0.26816603393729255,0.5
1.0,1.6898175477981567,1.0,4,0,262,0.2470676966603365,0.5
1.0,1.747816801071167,1.0,4,0,263,-0.04453074580594764,0.5
1.0,1.6308180093765259,0.0,4,0,264,-0.634611702882871,0.5
0.0,1.748816728591919,0.0,4,0,265,0.7010204824084082,0.5
0.0,1.581817865371704,0.0,4,0,266,-1.743036857884634,0.5
1.0,2.1378116607666016,1.0,4,0,267,1.7139460399059758,0.5
1.0,1.6438180208206177,1.0,4,0,268,-1.542765841922173,0.5
1.0,1.7168171405792236,1.0,4,0,269,-0.6998081845816516,0.5
1.0,1.6288180351257324,1.0,4,0,270,0.12874686512157194,0.5
1.0,1.6448180675506592,1.0,4,0,271,-0.9212894155385379,0.5
1.0,1.591817855834961,1.0,4,0,272,-0.5968080099171335,0.5
1.0,1.9298144578933716,1.0,4,0,273,1.9021525290059964,0.5
1.0,1.721817135810852,1.0,4,0,274,-0.33322694554339555,0.5
1.0,1.935814380645752,1.0,4,0,275,0.666139704446126,0.5
1.0,1.90581476688385,1.0,4,0,276,0.5084440789591192,0.5
1.0,2.027813196182251,1.0,4,0,277,0.35603029061137875,0.5
1.0,1.7208170890808105,1.0,4,0,278,-0.18615598996166924,0.5
1.0,1.6878175735473633,1.0,4,0,279,-0.5859976770298027,0.5
1.0,1.835815668106079,1.0,4,0,280,2.669184576031534,0.5
0.0,1.550817847251892,0.0,4,0,281,-1.1688373613213994,0.5
1.0,1.6798176765441895,1.0,4,0,282,0.0556770450242678,0.5
0.0,1.6588178873062134,0.0,4,0,283,-0.5183290794184723,0.5
0.0,1.51981782913208,1.0,4,0,284,-1.624571007043289,0.5
1.0,2.0138134956359863,1.0,4,0,285,0.9743112872337125,0.5
0.0,1.9508142471313477,1.0,4,0,286,0.2751059027892226,0.5
1.0,1.5708178281784058,1.0,4,0,287,-2.0674803150488694,0.5
0.0,1.726817011833191,1.0,4,0,288,0.019775813060766013,0.5
0.0,1.769816517829895,1.0,4,0,289,2.070566899148549,0.5
1.0,1.792816162109375,1.0,4,0,290,0.4518299136809061,0.5
1.0,2.069812774658203,1.0,4,0,291,1.6136654375454977,0.5
0.0,1.4848177433013916,0.0,4,0,292,-1.4837193827793285,0.5
1.0,1.9968135356903076,1.0,4,0,293,1.587921867530697,0.5
0.0,1.8298157453536987,0.0,4,0,294,0.6003064407496843,0.5
0.0,1.8058160543441772,1.0,4,0,295,-0.6886122456954092,0.5
1.0,1.5458178520202637,0.0,4,0,296,-1.4112813913309354,0.5
0.0,1.7198171615600586,0.0,4,0,297,0.3511342273874361,0.5
1.0,2.1018123626708984,0.0,4,0,298,1.8473199500836763,0.5
0.0,1.8338156938552856,0.0,4,0,299,-0.37466596754188086,0.5
0.0,1.5768178701400757,0.0,4,0,300,-1.9993012780818462,0.5
